Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
132.599450	9.45553   	1.077776	535012    	1.077776	21504.5   	66.336517	418.037   	66.336517	418.037   	
132.779300	9.42956   	1.079171	532426    	1.079171	21567.6   	66.426458	422.564   	66.426458	422.564   	
132.959150	9.40378   	1.080565	529857    	1.080565	21631.1   	66.516399	427.159   	66.516399	427.159   	
133.139000	9.37817   	1.081960	527307    	1.081960	21695.1   	66.606340	431.824   	66.606340	431.824   	
133.318850	9.35275   	1.083354	524772    	1.083354	21759.6   	66.696281	436.561   	66.696281	436.561   	
133.498700	9.3275    	1.084749	522256    	1.084749	21824.5   	66.786222	441.37    	66.786222	441.37    	
133.678550	9.30243   	1.086144	519756    	1.086144	21889.8   	66.876163	446.254   	66.876163	446.254   	
133.858400	9.27753   	1.087538	517274    	1.087538	21955.7   	66.966104	451.214   	66.966104	451.214   	
134.038250	9.25281   	1.088933	514807    	1.088933	22022     	67.056045	456.25    	67.056045	456.25    	
134.218100	9.22826   	1.090327	512358    	1.090327	22088.8   	67.145986	461.365   	67.145986	461.365   	
134.397950	9.20389   	1.091722	509925    	1.091722	22156.1   	67.235927	466.561   	67.235927	466.561   	
134.577800	9.17968   	1.093116	507509    	1.093116	22223.8   	67.325868	471.838   	67.325868	471.838   	
134.757650	9.15565   	1.094511	505108    	1.094511	22292.1   	67.415809	477.199   	67.415809	477.199   	
134.937500	9.13178   	1.095905	502725    	1.095905	22360.8   	67.505750	482.644   	67.505750	482.644   	
135.117350	9.10808   	1.097300	500357    	1.097300	22430.1   	67.595691	488.177   	67.595691	488.177   	
135.297200	9.08455   	1.098694	498005    	1.098694	22499.9   	67.685632	493.798   	67.685632	493.798   	
135.477050	9.06118   	1.100089	495668    	1.100089	22570.2   	67.775573	499.51    	67.775573	499.51    	
135.656900	9.03798   	1.101483	493348    	1.101483	22641     	67.865514	505.313   	67.865514	505.313   	
135.836750	9.01494   	1.102878	491043    	1.102878	22712.4   	67.955455	511.211   	67.955455	511.211   	
136.016600	8.99206   	1.104273	488754    	1.104273	22784.3   	68.045396	517.204   	68.045396	517.204   	
136.196450	8.96934   	1.105667	486480    	1.105667	22856.7   	68.135337	523.296   	68.135337	523.296   	
136.376300	8.94678   	1.107062	484221    	1.107062	22929.7   	68.225278	529.488   	68.225278	529.488   	
136.556150	8.92438   	1.108456	481978    	1.108456	23003.2   	68.315219	535.781   	68.315219	535.781   	
136.736000	8.90214   	1.109851	479749    	1.109851	23077.3   	68.405160	542.179   	68.405160	542.179   	
136.915850	8.88005   	1.111245	477536    	1.111245	23152     	68.495101	548.683   	68.495101	548.683   	
137.095700	8.85812   	1.112640	475338    	1.112640	23227.2   	68.585042	555.296   	68.585042	555.296   	
137.275550	8.83635   	1.114034	473154    	1.114034	23303     	68.674983	562.019   	68.674983	562.019   	
137.455400	8.81473   	1.115429	470985    	1.115429	23379.4   	68.764924	568.856   	68.764924	568.856   	
137.635250	8.79326   	1.116823	468831    	1.116823	23456.4   	68.854865	575.808   	68.854865	575.808   	
137.815100	8.77194   	1.118218	466691    	1.118218	23534     	68.944806	582.879   	68.944806	582.879   	
137.994950	8.75078   	1.119613	464566    	1.119613	23612.2   	69.034747	590.07    	69.034747	590.07    	
138.174800	8.72976   	1.121007	462454    	1.121007	23691     	69.124688	597.384   	69.124688	597.384   	
138.354650	8.70889   	1.122402	460357    	1.122402	23770.4   	69.214629	604.824   	69.214629	604.824   	
138.534500	8.68817   	1.123796	458274    	1.123796	23850.5   	69.304570	612.393   	69.304570	612.393   	
138.714350	8.6676    	1.125191	456205    	1.125191	23931.2   	69.394511	620.093   	69.394511	620.093   	
138.894200	8.64717   	1.126585	454150    	1.126585	24012.6   	69.484452	627.927   	69.484452	627.927   	
139.074050	8.62689   	1.127980	452109    	1.127980	24094.5   	69.574393	635.899   	69.574393	635.899   	
139.253900	8.60675   	1.129374	450081    	1.129374	24177.2   	69.664334	644.011   	69.664334	644.011   	
139.433750	8.58676   	1.130769	448068    	1.130769	24260.5   	69.754275	652.267   	69.754275	652.266   	
139.613600	8.56691   	1.132163	446067    	1.132163	24344.5   	69.844216	660.668   	69.844216	660.668   	
139.793450	8.5472    	1.133558	444081    	1.133558	24429.2   	69.934157	669.22    	69.934157	669.22    	
139.973300	8.52763   	1.134952	442107    	1.134952	24514.5   	70.024098	677.926   	70.024098	677.926   	
140.153150	8.5082    	1.136347	440148    	1.136347	24600.6   	70.114039	686.788   	70.114039	686.788   	
140.333000	8.48891   	1.137742	438201    	1.137742	24687.3   	70.203980	695.81    	70.203980	695.81    	
140.512850	8.46975   	1.139136	436268    	1.139136	24774.8   	70.293921	704.996   	70.293921	704.996   	
140.692700	8.45074   	1.140531	434347    	1.140531	24863     	70.383862	714.35    	70.383862	714.35    	
140.872550	8.43186   	1.141925	432439    	1.141925	24952     	70.473803	723.875   	70.473803	723.875   	
141.052400	8.41311   	1.143320	430544    	1.143320	25041.7   	70.563744	733.576   	70.563744	733.576   	
141.232250	8.39451   	1.144714	428663    	1.144714	25132.1   	70.653685	743.457   	70.653685	743.457   	
141.412100	8.37603   	1.146109	426793    	1.146109	25223.3   	70.743626	753.522   	70.743626	753.522   	
141.591950	8.35769   	1.147503	424937    	1.147503	25315.3   	70.833567	763.774   	70.833567	763.774   	
141.771800	8.33948   	1.148898	423093    	1.148898	25408     	70.923508	774.22    	70.923508	774.22    	
141.951650	8.3214    	1.150292	421262    	1.150292	25501.6   	71.013449	784.862   	71.013449	784.862   	
142.131500	8.30345   	1.151687	419443    	1.151687	25595.9   	71.103390	795.706   	71.103390	795.706   	
142.311350	8.28563   	1.153081	417636    	1.153081	25691.1   	71.193331	806.757   	71.193331	806.757   	
142.491200	8.26795   	1.154476	415842    	1.154476	25787.1   	71.283272	818.02    	71.283272	818.02    	
142.671050	8.25039   	1.155871	414060    	1.155871	25883.9   	71.373213	829.5     	71.373213	829.499   	
142.850900	8.23295   	1.157265	412290    	1.157265	25981.5   	71.463154	841.201   	71.463154	841.201   	
143.030750	8.21565   	1.158660	410532    	1.158660	26080     	71.553095	853.13    	71.553095	853.13    	
143.210600	8.19847   	1.160054	408786    	1.160054	26179.4   	71.643036	865.292   	71.643036	865.292   	
143.390450	8.18142   	1.161449	407052    	1.161449	26279.7   	71.732977	877.693   	71.732977	877.693   	
143.570300	8.16449   	1.162843	405330    	1.162843	26380.8   	71.822918	890.338   	71.822918	890.338   	
143.750150	8.14768   	1.164238	403620    	1.164238	26482.9   	71.912859	903.235   	71.912859	903.235   	
143.930000	8.131     	1.165632	401921    	1.165632	26585.8   	72.002800	916.388   	72.002800	916.388   	
144.109850	8.11444   	1.167027	400234    	1.167027	26689.7   	72.092741	929.805   	72.092741	929.805   	
144.289700	8.098     	1.168421	398559    	1.168421	26794.6   	72.182682	943.492   	72.182682	943.492   	
144.469550	8.08169   	1.169816	396895    	1.169816	26900.3   	72.272623	957.457   	72.272623	957.457   	
144.649400	8.06549   	1.171210	395243    	1.171210	27007.1   	72.362564	971.705   	72.362564	971.705   	
144.829250	8.04942   	1.172605	393602    	1.172605	27114.8   	72.452505	986.245   	72.452505	986.245   	
145.009100	8.03346   	1.174000	391973    	1.174000	27223.5   	72.542446	1001.08   	72.542446	1001.08   	
145.188950	8.01762   	1.175394	390354    	1.175394	27333.2   	72.632387	1016.23   	72.632387	1016.23   	
145.368800	8.0019    	1.176789	388748    	1.176789	27444     	72.722328	1031.69   	72.722328	1031.69   	
145.548650	7.9863    	1.178183	387152    	1.178183	27555.7   	72.812269	1047.47   	72.812269	1047.47   	
145.728500	7.97081   	1.179578	385567    	1.179578	27668.5   	72.902210	1063.59   	72.902210	1063.59   	
145.908350	7.95544   	1.180972	383994    	1.180972	27782.4   	72.992151	1080.04   	72.992151	1080.04   	
146.088200	7.94018   	1.182367	382431    	1.182367	27897.4   	73.082092	1096.85   	73.082092	1096.85   	
146.268050	7.92504   	1.183761	380880    	1.183761	28013.4   	73.172033	1114.01   	73.172033	1114.01   	
146.447900	7.91002   	1.185156	379339    	1.185156	28130.6   	73.261974	1131.54   	73.261974	1131.54   	
146.627750	7.8951    	1.186550	377809    	1.186550	28248.8   	73.351915	1149.45   	73.351915	1149.45   	
146.807600	7.8803    	1.187945	376290    	1.187945	28368.3   	73.441856	1167.75   	73.441856	1167.75   	
146.987450	7.86561   	1.189340	374782    	1.189340	28488.8   	73.531797	1186.45   	73.531797	1186.45   	
147.167300	7.85104   	1.190734	373284    	1.190734	28610.6   	73.621738	1205.56   	73.621738	1205.56   	
147.347150	7.83657   	1.192129	371797    	1.192129	28733.5   	73.711679	1225.09   	73.711679	1225.09   	
147.527000	7.82221   	1.193523	370321    	1.193523	28857.7   	73.801620	1245.05   	73.801620	1245.05   	
147.706850	7.80797   	1.194918	368855    	1.194918	28983.1   	73.891561	1265.46   	73.891561	1265.46   	
147.886700	7.79383   	1.196312	367400    	1.196312	29109.7   	73.981502	1286.32   	73.981502	1286.32   	
148.066550	7.7798    	1.197707	365955    	1.197707	29237.6   	74.071443	1307.66   	74.071443	1307.66   	
148.246400	7.76588   	1.199101	364521    	1.199101	29366.8   	74.161384	1329.48   	74.161384	1329.48   	
148.426250	7.75207   	1.200496	363096    	1.200496	29497.3   	74.251325	1351.8    	74.251325	1351.8    	
148.606100	7.73836   	1.201890	361683    	1.201890	29629.1   	74.341266	1374.64   	74.341266	1374.64   	
148.785950	7.72476   	1.203285	360279    	1.203285	29762.2   	74.431207	1398      	74.431207	1398      	
148.965800	7.71127   	1.204679	358886    	1.204679	29896.7   	74.521148	1421.9    	74.521148	1421.9    	
149.145650	7.69788   	1.206074	357503    	1.206074	30032.7   	74.611089	1446.36   	74.611089	1446.36   	
149.325500	7.6846    	1.207469	356130    	1.207469	30170     	74.701030	1471.4    	74.701030	1471.4    	
149.505350	7.67142   	1.208863	354768    	1.208863	30308.7   	74.790971	1497.03   	74.790971	1497.03   	
149.685200	7.65834   	1.210258	353415    	1.210258	30448.9   	74.880912	1523.27   	74.880912	1523.27   	
149.865050	7.64537   	1.211652	352072    	1.211652	30590.6   	74.970853	1550.14   	74.970853	1550.14   	
150.044900	7.6325    	1.213047	350740    	1.213047	30733.8   	75.060794	1577.66   	75.060794	1577.66   	
150.224750	7.61973   	1.214441	349417    	1.214441	30878.4   	75.150735	1605.84   	75.150735	1605.84   	
150.404600	7.60706   	1.215836	348105    	1.215836	31024.7   	75.240676	1634.71   	75.240676	1634.71   	
150.584450	7.5945    	1.217230	346802    	1.217230	31172.5   	75.330617	1664.29   	75.330617	1664.29   	
150.764300	7.58203   	1.218625	345509    	1.218625	31321.9   	75.420558	1694.6    	75.420558	1694.6    	
150.944150	7.56967   	1.220019	344226    	1.220019	31473     	75.510499	1725.66   	75.510499	1725.66   	
151.124000	7.5574    	1.221414	342953    	1.221414	31625.7   	75.600440	1757.5    	75.600440	1757.5    	
151.303850	7.54524   	1.222808	341690    	1.222808	31780.1   	75.690381	1790.14   	75.690381	1790.14   	
151.483700	7.53317   	1.224203	340436    	1.224203	31936.1   	75.780322	1823.61   	75.780322	1823.61   	
151.663550	7.5212    	1.225598	339192    	1.225598	32094     	75.870263	1857.93   	75.870263	1857.93   	
151.843400	7.50933   	1.226992	337958    	1.226992	32253.6   	75.960204	1893.13   	75.960204	1893.13   	
152.023250	7.49756   	1.228387	336734    	1.228387	32415     	76.050145	1929.24   	76.050145	1929.24   	
152.203100	7.48588   	1.229781	335519    	1.229781	32578.3   	76.140086	1966.29   	76.140086	1966.29   	
152.382950	7.4743    	1.231176	334314    	1.231176	32743.3   	76.230027	2004.31   	76.230027	2004.31   	
152.562800	7.46281   	1.232570	333119    	1.232570	32910.3   	76.319968	2043.34   	76.319968	2043.34   	
152.742650	7.45142   	1.233965	331933    	1.233965	33079.2   	76.409909	2083.39   	76.409909	2083.39   	
152.922500	7.44013   	1.235359	330757    	1.235359	33250.1   	76.499850	2124.52   	76.499850	2124.52   	
153.102350	7.42893   	1.236754	329590    	1.236754	33423     	76.589791	2166.75   	76.589791	2166.75   	
153.282200	7.41782   	1.238148	328433    	1.238148	33597.9   	76.679732	2210.13   	76.679732	2210.13   	
153.462050	7.40681   	1.239543	327285    	1.239543	33774.9   	76.769673	2254.68   	76.769673	2254.68   	
153.641900	7.39589   	1.240938	326147    	1.240938	33954     	76.859614	2300.47   	76.859614	2300.47   	
153.821750	7.38507   	1.242332	325019    	1.242332	34135.2   	76.949555	2347.51   	76.949555	2347.51   	
154.001600	7.37433   	1.243727	323900    	1.243727	34318.6   	77.039496	2395.87   	77.039496	2395.87   	
154.181450	7.36369   	1.245121	322790    	1.245121	34504.3   	77.129437	2445.58   	77.129437	2445.58   	
154.361300	7.35314   	1.246516	321690    	1.246516	34692.2   	77.219378	2496.69   	77.219378	2496.69   	
154.541150	7.34268   	1.247910	320600    	1.247910	34882.4   	77.309319	2549.26   	77.309319	2549.26   	
154.721000	7.33232   	1.249305	319519    	1.249305	35075     	77.399260	2603.33   	77.399260	2603.33   	
154.900850	7.32204   	1.250699	318447    	1.250699	35269.9   	77.489201	2658.97   	77.489201	2658.97   	
155.080700	7.31185   	1.252094	317385    	1.252094	35467.4   	77.579142	2716.22   	77.579142	2716.22   	
155.260550	7.30175   	1.253488	316333    	1.253488	35667.3   	77.669083	2775.14   	77.669083	2775.14   	
155.440400	7.29174   	1.254883	315290    	1.254883	35869.7   	77.759024	2835.81   	77.759024	2835.81   	
155.620250	7.28182   	1.256277	314256    	1.256277	36074.8   	77.848965	2898.28   	77.848965	2898.28   	
155.800100	7.27199   	1.257672	313232    	1.257672	36282.4   	77.938906	2962.61   	77.938906	2962.61   	
155.979950	7.26225   	1.259067	312218    	1.259067	36492.8   	78.028847	3028.89   	78.028847	3028.89   	
156.159800	7.25259   	1.260461	311213    	1.260461	36705.9   	78.118788	3097.19   	78.118788	3097.18   	
156.339650	7.24303   	1.261856	310217    	1.261856	36921.8   	78.208729	3167.57   	78.208729	3167.57   	
156.519500	7.23354   	1.263250	309231    	1.263250	37140.6   	78.298670	3240.13   	78.298670	3240.13   	
156.699350	7.22415   	1.264645	308255    	1.264645	37362.3   	78.388611	3314.95   	78.388611	3314.95   	
156.879200	7.21484   	1.266039	307288    	1.266039	37586.9   	78.478552	3392.11   	78.478552	3392.11   	
157.059050	7.20562   	1.267434	306331    	1.267434	37814.7   	78.568493	3471.71   	78.568493	3471.71   	
157.238900	7.19648   	1.268828	305383    	1.268828	38045.5   	78.658434	3553.85   	78.658434	3553.85   	
157.418750	7.18743   	1.270223	304445    	1.270223	38279.5   	78.748375	3638.63   	78.748375	3638.63   	
157.598600	7.17847   	1.271617	303517    	1.271617	38516.7   	78.838316	3726.15   	78.838316	3726.15   	
157.778450	7.16958   	1.273012	302598    	1.273012	38757.2   	78.928257	3816.53   	78.928257	3816.53   	
157.958300	7.16079   	1.274406	301689    	1.274406	39001.2   	79.018198	3909.89   	79.018198	3909.89   	
158.138150	7.15207   	1.275801	300790    	1.275801	39248.5   	79.108139	4006.35   	79.108139	4006.35   	
158.318000	7.14344   	1.277196	299900    	1.277196	39499.4   	79.198080	4106.04   	79.198080	4106.04   	
158.497850	7.1349    	1.278590	299020    	1.278590	39753.9   	79.288021	4209.09   	79.288021	4209.09   	
158.677700	7.12643   	1.279985	298151    	1.279985	40012.1   	79.377962	4315.65   	79.377962	4315.65   	
158.857550	7.11805   	1.281379	297291    	1.281379	40274     	79.467903	4425.88   	79.467903	4425.88   	
159.037400	7.10975   	1.282774	296441    	1.282774	40539.8   	79.557844	4539.92   	79.557844	4539.92   	
159.217250	7.10154   	1.284168	295601    	1.284168	40809.6   	79.647785	4657.95   	79.647785	4657.95   	
159.397100	7.0934    	1.285563	294771    	1.285563	41083.3   	79.737726	4780.15   	79.737726	4780.15   	
159.576950	7.08535   	1.286957	293951    	1.286957	41361.2   	79.827667	4906.69   	79.827667	4906.69   	
159.756800	7.07738   	1.288352	293141    	1.288352	41643.4   	79.917608	5037.78   	79.917608	5037.78   	
159.936650	7.06949   	1.289746	292342    	1.289746	41929.8   	80.007549	5173.61   	80.007549	5173.61   	
160.116500	7.06168   	1.291141	291553    	1.291141	42220.7   	80.097490	5314.41   	80.097490	5314.41   	
160.296350	7.05395   	1.292536	290774    	1.292536	42516.1   	80.187431	5460.41   	80.187431	5460.41   	
160.476200	7.04629   	1.293930	290005    	1.293930	42816.1   	80.277372	5611.85   	80.277372	5611.85   	
160.656050	7.03872   	1.295325	289247    	1.295325	43120.9   	80.367313	5768.99   	80.367313	5768.99   	
160.835900	7.03123   	1.296719	288500    	1.296719	43430.6   	80.457254	5932.09   	80.457254	5932.09   	
161.015750	7.02382   	1.298114	287763    	1.298114	43745.3   	80.547195	6101.44   	80.547195	6101.44   	
161.195600	7.01649   	1.299508	287038    	1.299508	44065.1   	80.637136	6277.35   	80.637136	6277.35   	
161.375450	7.00923   	1.300903	286322    	1.300903	44390.1   	80.727077	6460.13   	80.727077	6460.13   	
161.555300	7.00206   	1.302297	285618    	1.302297	44720.5   	80.817018	6650.13   	80.817018	6650.13   	
161.735150	6.99496   	1.303692	284925    	1.303692	45056.5   	80.906959	6847.7    	80.906959	6847.7    	
161.915000	6.98794   	1.305086	284243    	1.305086	45398.1   	80.996900	7053.23   	80.996900	7053.23   	
162.094850	6.98099   	1.306481	283572    	1.306481	45745.6   	81.086841	7267.13   	81.086841	7267.13   	
162.274700	6.97413   	1.307875	282913    	1.307875	46099     	81.176782	7489.81   	81.176782	7489.81   	
162.454550	6.96734   	1.309270	282266    	1.309270	46458.6   	81.266723	7721.75   	81.266723	7721.75   	
162.634400	6.96063   	1.310665	281629    	1.310665	46824.4   	81.356664	7963.42   	81.356664	7963.42   	
162.814250	6.95399   	1.312059	281005    	1.312059	47196.8   	81.446605	8215.35   	81.446605	8215.35   	
162.994100	6.94743   	1.313454	280393    	1.313454	47575.8   	81.536546	8478.07   	81.536546	8478.07   	
163.173950	6.94095   	1.314848	279793    	1.314848	47961.7   	81.626487	8752.19   	81.626487	8752.19   	
163.353800	6.93454   	1.316243	279205    	1.316243	48354.5   	81.716428	9038.31   	81.716428	9038.32   	
163.533650	6.92821   	1.317637	278629    	1.317637	48754.6   	81.806369	9337.12   	81.806369	9337.12   	
163.713500	6.92196   	1.319032	278066    	1.319032	49162.2   	81.896310	9649.32   	81.896310	9649.32   	
163.893350	6.91578   	1.320426	277516    	1.320426	49577.5   	81.986251	9975.67   	81.986251	9975.67   	
164.073200	6.90967   	1.321821	276979    	1.321821	50000.6   	82.076192	10317     	82.076192	10317     	
164.253050	6.90364   	1.323215	276454    	1.323215	50431.9   	82.166133	10674.1   	82.166133	10674.1   	
164.432900	6.89768   	1.324610	275944    	1.324610	50871.5   	82.256074	11048     	82.256074	11048     	
164.612750	6.8918    	1.326004	275447    	1.326004	51319.8   	82.346015	11439.7   	82.346015	11439.7   	
164.792600	6.88599   	1.327399	274964    	1.327399	51777     	82.435956	11850.1   	82.435956	11850.1   	
164.972450	6.88026   	1.328794	274495    	1.328794	52243.3   	82.525897	12280.6   	82.525897	12280.6   	
165.152300	6.8746    	1.330188	274040    	1.330188	52719.1   	82.615838	12732.2   	82.615838	12732.2   	
165.332150	6.86901   	1.331583	273600    	1.331583	53204.7   	82.705779	13206.4   	82.705779	13206.4   	
165.512000	6.8635    	1.332977	273175    	1.332977	53700.5   	82.795720	13704.5   	82.795720	13704.5   	
165.691850	6.85806   	1.334372	272765    	1.334372	54206.6   	82.885661	14228     	82.885661	14228     	
165.871700	6.85269   	1.335766	272371    	1.335766	54723.4   	82.975602	14778.7   	82.975602	14778.7   	
166.051550	6.8474    	1.337161	271992    	1.337161	55251.4   	83.065543	15358.3   	83.065543	15358.3   	
166.231400	6.84217   	1.338555	271630    	1.338555	55791     	83.155484	15968.7   	83.155484	15968.7   	
166.411250	6.83702   	1.339950	271284    	1.339950	56342.5   	83.245425	16612.1   	83.245425	16612.1   	
166.591100	6.83195   	1.341344	270956    	1.341344	56906.2   	83.335366	17290.6   	83.335366	17290.6   	
166.770950	6.82694   	1.342739	270644    	1.342739	57482.7   	83.425307	18006.6   	83.425307	18006.6   	
166.950800	6.82201   	1.344134	270351    	1.344134	58072.4   	83.515248	18763     	83.515248	18763     	
167.130650	6.81714   	1.345528	270076    	1.345528	58675.9   	83.605189	19562.4   	83.605189	19562.4   	
167.310500	6.81235   	1.346923	269819    	1.346923	59293.6   	83.695130	20408     	83.695130	20408     	
167.490350	6.80763   	1.348317	269582    	1.348317	59926     	83.785071	21303.3   	83.785071	21303.2   	
167.670200	6.80298   	1.349712	269365    	1.349712	60573.7   	83.875012	22251.8   	83.875012	22251.8   	
167.850050	6.79841   	1.351106	269168    	1.351106	61237.3   	83.964953	23257.7   	83.964953	23257.7   	
168.029900	6.7939    	1.352501	268992    	1.352501	61917.4   	84.054894	24325.3   	84.054894	24325.3   	
168.209750	6.78946   	1.353895	268837    	1.353895	62614.6   	84.144835	25459.5   	84.144835	25459.5   	
168.389600	6.7851    	1.355290	268705    	1.355290	63329.8   	84.234776	26665.5   	84.234776	26665.5   	
168.569450	6.7808    	1.356684	268595    	1.356684	64063.6   	84.324717	27949     	84.324717	27949     	
168.749300	6.77658   	1.358079	268510    	1.358079	64816.7   	84.414658	29316.6   	84.414658	29316.6   	
168.929150	6.77242   	1.359473	268449    	1.359473	65589.9   	84.504599	30775     	84.504599	30775     	
169.109000	6.76834   	1.360868	268413    	1.360868	66384.2   	84.594540	32332.1   	84.594540	32332.1   	
169.288850	6.76432   	1.362263	268403    	1.362263	67200.5   	84.684481	33996.2   	84.684481	33996.2   	
169.468700	6.76037   	1.363657	268421    	1.363657	68039.7   	84.774422	35776.9   	84.774422	35776.9   	
169.648550	6.7565    	1.365052	268466    	1.365052	68902.9   	84.864363	37684.3   	84.864363	37684.3   	
169.828400	6.75269   	1.366446	268541    	1.366446	69791.1   	84.954304	39730.1   	84.954304	39730.1   	
170.008250	6.74895   	1.367841	268646    	1.367841	70705.6   	85.044245	41927     	85.044245	41927     	
170.188100	6.74528   	1.369235	268783    	1.369235	71647.6   	85.134186	44289.3   	85.134186	44289.3   	
170.367950	6.74168   	1.370630	268953    	1.370630	72618.4   	85.224127	46832.7   	85.224127	46832.7   	
170.547800	6.73815   	1.372024	269157    	1.372024	73619.4   	85.314068	49575.1   	85.314068	49575.1   	
170.727650	6.73469   	1.373419	269397    	1.373419	74652.2   	85.404009	52536.2   	85.404009	52536.2   	
170.907500	6.73129   	1.374813	269674    	1.374813	75718.3   	85.493950	55738.3   	85.493950	55738.3   	
171.087350	6.72797   	1.376208	269990    	1.376208	76819.7   	85.583891	59206.5   	85.583891	59206.5   	
171.267200	6.72471   	1.377602	270348    	1.377602	77957.9   	85.673832	62969     	85.673832	62969     	
171.447050	6.72152   	1.378997	270748    	1.378997	79135.1   	85.763773	67057.6   	85.763773	67057.6   	
171.626900	6.7184    	1.380392	271193    	1.380392	80353.5   	85.853714	71508.6   	85.853714	71508.6   	
171.806750	6.71534   	1.381786	271686    	1.381786	81615.5   	85.943655	76362.9   	85.943655	76362.9   	
171.986600	6.71236   	1.383181	272229    	1.383181	82923.3   	86.033596	81667.3   	86.033596	81667.3   	
172.166450	6.70944   	1.384575	272824    	1.384575	84280.1   	86.123537	87475.3   	86.123537	87475.3   	
172.346300	6.70659   	1.385970	273475    	1.385970	85688.4   	86.213478	93848.1   	86.213478	93848.1   	
172.526150	6.70381   	1.387364	274184    	1.387364	87151.6   	86.303419	100856    	86.303419	100856    	
172.706000	6.70109   	1.388759	274955    	1.388759	88673.3   	86.393360	108580    	86.393360	108580    	
172.885850	6.69845   	1.390153	275793    	1.390153	90257.2   	86.483301	117115    	86.483301	117115    	
173.065700	6.69586   	1.391548	276701    	1.391548	91907.5   	86.573242	126568    	86.573242	126568    	
173.245550	6.69335   	1.392942	277683    	1.392942	93628.7   	86.663183	137069    	86.663183	137069    	
173.425400	6.69091   	1.394337	278745    	1.394337	95425.6   	86.753124	148764    	86.753124	148764    	
173.605250	6.68853   	1.395732	279892    	1.395732	97304.3   	86.843065	161831    	86.843065	161831    	
173.785100	6.68621   	1.397126	281130    	1.397126	99270.2   	86.933006	176475    	86.933006	176475    	
173.964950	6.68397   	1.398521	282466    	1.398521	101330    	87.022947	192941    	87.022947	192941    	
174.144800	6.68179   	1.399915	283907    	1.399915	103492    	87.112888	211524    	87.112888	211524    	
174.324650	6.67968   	1.401310	285462    	1.401310	105764    	87.202829	232573    	87.202829	232573    	
174.504500	6.67763   	1.402704	287139    	1.402704	108154    	87.292770	256512    	87.292770	256512    	
174.684350	6.67565   	1.404099	288949    	1.404099	110675    	87.382711	283855    	87.382711	283855    	
174.864200	6.67374   	1.405493	290904    	1.405493	113336    	87.472652	315229    	87.472652	315229    	
175.044050	6.6719    	1.406888	293016    	1.406888	116152    	87.562593	351405    	87.562593	351405    	
175.223900	6.67012   	1.408282	295302    	1.408282	119137    	87.652534	393337    	87.652534	393337    	
175.403750	6.6684    	1.409677	297777    	1.409677	122308    	87.742475	442220    	87.742475	442219    	
175.583600	6.66676   	1.411071	300461    	1.411071	125684    	87.832416	499553    	87.832416	499553    	
175.763450	6.66518   	1.412466	303377    	1.412466	129290    	87.922357	567246    	87.922357	567246    	
175.943300	6.66366   	1.413861	306549    	1.413861	133148    	88.012298	647748    	88.012298	647748    	
176.123150	6.66221   	1.415255	310011    	1.415255	137291    	88.102239	744239    	88.102239	744238    	
176.303000	6.66083   	1.416650	313794    	1.416650	141754    	88.192180	860893    	88.192180	860893    	
176.482850	6.65951   	1.418044	317942    	1.418044	146578    	88.282121	1.00327e+06	88.282121	1.00327e+06	
176.662700	6.65826   	1.419439	322506    	1.419439	151813    	88.372062	1.17885e+06	88.372062	1.17885e+06	
176.842550	6.65708   	1.420833	327544    	1.420833	157521    	88.462003	1.39794e+06	88.462003	1.39794e+06	
177.022400	6.65596   	1.422228	333131    	1.422228	163773    	88.551944	1.67487e+06	88.551944	1.67487e+06	
177.202250	6.65491   	1.423622	339356    	1.423622	170659    	88.641885	2.03007e+06	88.641885	2.03007e+06	
177.382100	6.65392   	1.425017	346329    	1.425017	178293    	88.731826	2.49326e+06	88.731826	2.49326e+06	
177.561950	6.653     	1.426411	354196    	1.426411	186814    	88.821767	3.10883e+06	88.821767	3.10883e+06	
177.741800	6.65214   	1.427806	363136    	1.427806	196407    	88.911708	3.94494e+06	88.911708	3.94494e+06	
177.921650	6.65135   	1.429200	373385    	1.429200	207307    	89.001649	5.10993e+06	89.001649	5.10993e+06	
178.101500	6.65063   	1.430595	385261    	1.430595	219832    	89.091590	6.78278e+06	89.091590	6.78277e+06	
178.281350	6.64997   	1.431990	399215    	1.431990	234429    	89.181531	9.27334e+06	89.181531	9.27334e+06	
178.461200	6.64937   	1.433384	415852    	1.433384	251710    	89.271472	1.31491e+07	89.271472	1.31491e+07	
178.641050	6.64885   	1.434779	436125    	1.434779	272606    	89.361413	1.95238e+07	89.361413	1.95238e+07	
178.820900	6.64838   	1.436173	461425    	1.436173	298561    	89.451354	3.07852e+07	89.451354	3.07852e+07	
179.000750	6.64799   	1.437568	494174    	1.437568	331938    	89.541295	5.26759e+07	89.541295	5.26759e+07	
179.180600	6.64766   	1.438962	538672    	1.438962	377060    	89.631236	1.01382e+08	89.631236	1.01382e+08	
179.360450	6.64739   	1.440357	603843    	1.440357	442855    	89.721177	2.34541e+08	89.721177	2.3454e+08	
179.540300	6.64719   	1.441751	711813    	1.441751	551619    	89.811118	7.54448e+08	89.811118	7.54448e+08	
179.720150	6.64706   	1.443146	947325    	1.443146	786744    	89.901059	5.24892e+09	89.901059	5.24892e+09	
