Angle [deg]1	CM	Angle [deg]2	Lab (0->) 40Ar	Angle [deg]3	Lab (0<-) 40Ar	Angle [deg]4	Lab (0->)  1H	Angle [deg]5	Lab (0<-)  1H	
117.671900	42.7759   	0.962029	2.85172e+06	0.962029	60295.3   	58.871414	669.894   	58.871414	669.894   	
117.851750	42.6141   	0.963424	2.83572e+06	0.963424	60424.8   	58.961355	675.148   	58.961355	675.148   	
118.031600	42.4535   	0.964819	2.81984e+06	0.964819	60555.1   	59.051296	680.461   	59.051296	680.461   	
118.211450	42.294    	0.966213	2.80408e+06	0.966213	60686.1   	59.141237	685.836   	59.141237	685.836   	
118.391300	42.1357   	0.967608	2.78842e+06	0.967608	60817.9   	59.231178	691.272   	59.231178	691.272   	
118.571150	41.9786   	0.969002	2.77289e+06	0.969002	60950.4   	59.321119	696.772   	59.321119	696.772   	
118.751000	41.8226   	0.970397	2.75747e+06	0.970397	61083.6   	59.411060	702.335   	59.411060	702.335   	
118.930850	41.6677   	0.971791	2.74216e+06	0.971791	61217.7   	59.501001	707.962   	59.501001	707.962   	
119.110700	41.514    	0.973186	2.72696e+06	0.973186	61352.4   	59.590942	713.656   	59.590942	713.656   	
119.290550	41.3613   	0.974580	2.71187e+06	0.974580	61488     	59.680883	719.415   	59.680883	719.415   	
119.470400	41.2098   	0.975975	2.69689e+06	0.975975	61624.3   	59.770824	725.243   	59.770824	725.243   	
119.650250	41.0594   	0.977369	2.68202e+06	0.977369	61761.4   	59.860765	731.138   	59.860765	731.138   	
119.830100	40.9101   	0.978764	2.66726e+06	0.978764	61899.4   	59.950706	737.104   	59.950706	737.104   	
120.009950	40.7618   	0.980158	2.6526e+06	0.980158	62038     	60.040647	743.14    	60.040647	743.14    	
120.189800	40.6146   	0.981553	2.63805e+06	0.981553	62177.6   	60.130588	749.247   	60.130588	749.247   	
120.369650	40.4685   	0.982948	2.62361e+06	0.982948	62317.9   	60.220529	755.427   	60.220529	755.427   	
120.549500	40.3235   	0.984342	2.60926e+06	0.984342	62459     	60.310470	761.681   	60.310470	761.681   	
120.729350	40.1794   	0.985737	2.59503e+06	0.985737	62600.9   	60.400411	768.01    	60.400411	768.01    	
120.909200	40.0365   	0.987131	2.58089e+06	0.987131	62743.7   	60.490352	774.415   	60.490352	774.415   	
121.089050	39.8945   	0.988526	2.56685e+06	0.988526	62887.3   	60.580293	780.898   	60.580293	780.898   	
121.268900	39.7536   	0.989920	2.55292e+06	0.989920	63031.8   	60.670234	787.458   	60.670234	787.458   	
121.448750	39.6136   	0.991315	2.53908e+06	0.991315	63177.1   	60.760175	794.099   	60.760175	794.099   	
121.628600	39.4747   	0.992709	2.52534e+06	0.992709	63323.3   	60.850116	800.82    	60.850116	800.82    	
121.808450	39.3368   	0.994104	2.5117e+06	0.994104	63470.2   	60.940057	807.623   	60.940057	807.623   	
121.988300	39.1999   	0.995498	2.49817e+06	0.995498	63618.2   	61.029998	814.509   	61.029998	814.509   	
122.168150	39.0639   	0.996893	2.48472e+06	0.996893	63766.9   	61.119939	821.48    	61.119939	821.48    	
122.348000	38.9289   	0.998287	2.47137e+06	0.998287	63916.6   	61.209880	828.537   	61.209880	828.537   	
122.527850	38.7949   	0.999682	2.45812e+06	0.999682	64067.2   	61.299821	835.681   	61.299821	835.681   	
122.707700	38.6618   	1.001077	2.44496e+06	1.001077	64218.6   	61.389762	842.914   	61.389762	842.914   	
122.887550	38.5297   	1.002471	2.43189e+06	1.002471	64371.1   	61.479703	850.237   	61.479703	850.236   	
123.067400	38.3986   	1.003866	2.41891e+06	1.003866	64524.3   	61.569644	857.651   	61.569644	857.651   	
123.247250	38.2683   	1.005260	2.40603e+06	1.005260	64678.6   	61.659585	865.158   	61.659585	865.158   	
123.427100	38.139    	1.006655	2.39324e+06	1.006655	64833.7   	61.749526	872.759   	61.749526	872.759   	
123.606950	38.0106   	1.008049	2.38054e+06	1.008049	64989.8   	61.839467	880.456   	61.839467	880.456   	
123.786800	37.8831   	1.009444	2.36793e+06	1.009444	65146.9   	61.929408	888.251   	61.929408	888.251   	
123.966650	37.7566   	1.010838	2.3554e+06	1.010838	65304.8   	62.019349	896.145   	62.019349	896.145   	
124.146500	37.6309   	1.012233	2.34297e+06	1.012233	65463.8   	62.109290	904.139   	62.109290	904.139   	
124.326350	37.5061   	1.013627	2.33062e+06	1.013627	65623.7   	62.199231	912.235   	62.199231	912.235   	
124.506200	37.3822   	1.015022	2.31836e+06	1.015022	65784.7   	62.289172	920.435   	62.289172	920.435   	
124.686050	37.2592   	1.016417	2.30618e+06	1.016417	65946.6   	62.379113	928.74    	62.379113	928.74    	
124.865900	37.137    	1.017811	2.2941e+06	1.017811	66109.5   	62.469054	937.153   	62.469054	937.153   	
125.045750	37.0158   	1.019206	2.28209e+06	1.019206	66273.5   	62.558995	945.674   	62.558995	945.674   	
125.225600	36.8953   	1.020600	2.27017e+06	1.020600	66438.4   	62.648936	954.307   	62.648936	954.307   	
125.405450	36.7758   	1.021995	2.25833e+06	1.021995	66604.4   	62.738877	963.051   	62.738877	963.051   	
125.585300	36.657    	1.023389	2.24658e+06	1.023389	66771.4   	62.828818	971.911   	62.828818	971.91    	
125.765150	36.5391   	1.024784	2.23491e+06	1.024784	66939.5   	62.918759	980.886   	62.918759	980.886   	
125.945000	36.4221   	1.026178	2.22331e+06	1.026178	67108.6   	63.008700	989.98    	63.008700	989.98    	
126.124850	36.3059   	1.027573	2.21181e+06	1.027573	67278.8   	63.098641	999.193   	63.098641	999.193   	
126.304700	36.1904   	1.028967	2.20037e+06	1.028967	67450.1   	63.188582	1008.53   	63.188582	1008.53   	
126.484550	36.0758   	1.030362	2.18902e+06	1.030362	67622.4   	63.278523	1017.99   	63.278523	1017.99   	
126.664400	35.962    	1.031756	2.17775e+06	1.031756	67795.9   	63.368464	1027.58   	63.368464	1027.58   	
126.844250	35.8491   	1.033151	2.16656e+06	1.033151	67970.5   	63.458405	1037.29   	63.458405	1037.29   	
127.024100	35.7369   	1.034546	2.15544e+06	1.034546	68146.2   	63.548346	1047.14   	63.548346	1047.14   	
127.203950	35.6255   	1.035940	2.1444e+06	1.035940	68323     	63.638287	1057.11   	63.638287	1057.11   	
127.383800	35.5148   	1.037335	2.13344e+06	1.037335	68500.9   	63.728228	1067.23   	63.728228	1067.23   	
127.563650	35.405    	1.038729	2.12255e+06	1.038729	68680     	63.818169	1077.48   	63.818169	1077.48   	
127.743500	35.2959   	1.040124	2.11174e+06	1.040124	68860.2   	63.908110	1087.87   	63.908110	1087.87   	
127.923350	35.1876   	1.041518	2.101e+06 	1.041518	69041.7   	63.998051	1098.4    	63.998051	1098.4    	
128.103200	35.0801   	1.042913	2.09034e+06	1.042913	69224.2   	64.087992	1109.08   	64.087992	1109.08   	
128.283050	34.9733   	1.044307	2.07974e+06	1.044307	69408.1   	64.177933	1119.9    	64.177933	1119.9    	
128.462900	34.8672   	1.045702	2.06923e+06	1.045702	69593     	64.267874	1130.88   	64.267874	1130.88   	
128.642750	34.7619   	1.047096	2.05878e+06	1.047096	69779.2   	64.357815	1142.01   	64.357815	1142.01   	
128.822600	34.6574   	1.048491	2.04841e+06	1.048491	69966.7   	64.447756	1153.29   	64.447756	1153.29   	
129.002450	34.5535   	1.049885	2.03811e+06	1.049885	70155.3   	64.537697	1164.73   	64.537697	1164.73   	
129.182300	34.4504   	1.051280	2.02788e+06	1.051280	70345.3   	64.627638	1176.33   	64.627638	1176.33   	
129.362150	34.3481   	1.052675	2.01772e+06	1.052675	70536.4   	64.717579	1188.09   	64.717579	1188.09   	
129.542000	34.2464   	1.054069	2.00763e+06	1.054069	70728.9   	64.807520	1200.02   	64.807520	1200.02   	
129.721850	34.1455   	1.055464	1.9976e+06	1.055464	70922.6   	64.897461	1212.12   	64.897461	1212.12   	
129.901700	34.0452   	1.056858	1.98765e+06	1.056858	71117.7   	64.987402	1224.39   	64.987402	1224.39   	
130.081550	33.9457   	1.058253	1.97777e+06	1.058253	71314.1   	65.077343	1236.83   	65.077343	1236.83   	
130.261400	33.8468   	1.059647	1.96795e+06	1.059647	71511.7   	65.167284	1249.46   	65.167284	1249.46   	
130.441250	33.7487   	1.061042	1.9582e+06	1.061042	71710.8   	65.257225	1262.27   	65.257225	1262.27   	
130.621100	33.6512   	1.062436	1.94851e+06	1.062436	71911.1   	65.347166	1275.26   	65.347166	1275.26   	
130.800950	33.5544   	1.063831	1.93889e+06	1.063831	72112.9   	65.437107	1288.44   	65.437107	1288.44   	
130.980800	33.4583   	1.065225	1.92934e+06	1.065225	72315.9   	65.527048	1301.81   	65.527048	1301.81   	
131.160650	33.3629   	1.066620	1.91985e+06	1.066620	72520.5   	65.616989	1315.38   	65.616989	1315.38   	
131.340500	33.2681   	1.068015	1.91043e+06	1.068015	72726.4   	65.706930	1329.14   	65.706930	1329.14   	
131.520350	33.174    	1.069409	1.90107e+06	1.069409	72933.8   	65.796871	1343.11   	65.796871	1343.11   	
131.700200	33.0806   	1.070804	1.89177e+06	1.070804	73142.5   	65.886812	1357.29   	65.886812	1357.29   	
131.880050	32.9878   	1.072198	1.88254e+06	1.072198	73352.7   	65.976753	1371.68   	65.976753	1371.68   	
132.059900	32.8957   	1.073593	1.87337e+06	1.073593	73564.4   	66.066694	1386.28   	66.066694	1386.28   	
132.239750	32.8042   	1.074987	1.86426e+06	1.074987	73777.5   	66.156635	1401.1    	66.156635	1401.1    	
132.419600	32.7133   	1.076382	1.85522e+06	1.076382	73992.2   	66.246576	1416.14   	66.246576	1416.14   	
132.599450	32.6231   	1.077776	1.84623e+06	1.077776	74208.3   	66.336517	1431.41   	66.336517	1431.41   	
132.779300	32.5335   	1.079171	1.83731e+06	1.079171	74426.1   	66.426458	1446.9    	66.426458	1446.9    	
132.959150	32.4445   	1.080565	1.82844e+06	1.080565	74645.2   	66.516399	1462.64   	66.516399	1462.64   	
133.139000	32.3562   	1.081960	1.81964e+06	1.081960	74866.1   	66.606340	1478.61   	66.606340	1478.61   	
133.318850	32.2685   	1.083354	1.8109e+06	1.083354	75088.4   	66.696281	1494.83   	66.696281	1494.83   	
133.498700	32.1814   	1.084749	1.80221e+06	1.084749	75312.4   	66.786222	1511.3    	66.786222	1511.3    	
133.678550	32.0949   	1.086144	1.79359e+06	1.086144	75538     	66.876163	1528.02   	66.876163	1528.02   	
133.858400	32.009    	1.087538	1.78502e+06	1.087538	75765.1   	66.966104	1545      	66.966104	1545      	
134.038250	31.9237   	1.088933	1.77651e+06	1.088933	75994     	67.056045	1562.25   	67.056045	1562.25   	
134.218100	31.839    	1.090327	1.76806e+06	1.090327	76224.4   	67.145986	1579.77   	67.145986	1579.77   	
134.397950	31.7549   	1.091722	1.75966e+06	1.091722	76456.6   	67.235927	1597.56   	67.235927	1597.56   	
134.577800	31.6714   	1.093116	1.75132e+06	1.093116	76690.4   	67.325868	1615.63   	67.325868	1615.62   	
134.757650	31.5884   	1.094511	1.74304e+06	1.094511	76926     	67.415809	1633.98   	67.415809	1633.98   	
134.937500	31.5061   	1.095905	1.73481e+06	1.095905	77163.2   	67.505750	1652.63   	67.505750	1652.63   	
135.117350	31.4243   	1.097300	1.72664e+06	1.097300	77402.4   	67.595691	1671.57   	67.595691	1671.57   	
135.297200	31.3431   	1.098694	1.71853e+06	1.098694	77643.1   	67.685632	1690.82   	67.685632	1690.82   	
135.477050	31.2625   	1.100089	1.71046e+06	1.100089	77885.8   	67.775573	1710.37   	67.775573	1710.38   	
135.656900	31.1825   	1.101483	1.70246e+06	1.101483	78130.2   	67.865514	1730.25   	67.865514	1730.25   	
135.836750	31.103    	1.102878	1.6945e+06	1.102878	78376.4   	67.955455	1750.44   	67.955455	1750.44   	
136.016600	31.024    	1.104273	1.6866e+06	1.104273	78624.5   	68.045396	1770.96   	68.045396	1770.96   	
136.196450	30.9456   	1.105667	1.67876e+06	1.105667	78874.5   	68.135337	1791.82   	68.135337	1791.82   	
136.376300	30.8678   	1.107062	1.67096e+06	1.107062	79126.3   	68.225278	1813.02   	68.225278	1813.02   	
136.556150	30.7905   	1.108456	1.66322e+06	1.108456	79380.1   	68.315219	1834.57   	68.315219	1834.57   	
136.736000	30.7138   	1.109851	1.65553e+06	1.109851	79635.8   	68.405160	1856.48   	68.405160	1856.48   	
136.915850	30.6376   	1.111245	1.64789e+06	1.111245	79893.4   	68.495101	1878.75   	68.495101	1878.75   	
137.095700	30.5619   	1.112640	1.64031e+06	1.112640	80153     	68.585042	1901.39   	68.585042	1901.39   	
137.275550	30.4868   	1.114034	1.63277e+06	1.114034	80414.6   	68.674983	1924.41   	68.674983	1924.42   	
137.455400	30.4122   	1.115429	1.62529e+06	1.115429	80678.3   	68.764924	1947.82   	68.764924	1947.82   	
137.635250	30.3381   	1.116823	1.61785e+06	1.116823	80943.9   	68.854865	1971.63   	68.854865	1971.63   	
137.815100	30.2646   	1.118218	1.61047e+06	1.118218	81211.7   	68.944806	1995.84   	68.944806	1995.84   	
137.994950	30.1916   	1.119613	1.60313e+06	1.119613	81481.5   	69.034747	2020.46   	69.034747	2020.46   	
138.174800	30.1191   	1.121007	1.59585e+06	1.121007	81753.6   	69.124688	2045.51   	69.124688	2045.51   	
138.354650	30.0471   	1.122402	1.58861e+06	1.122402	82027.6   	69.214629	2070.98   	69.214629	2070.98   	
138.534500	29.9756   	1.123796	1.58142e+06	1.123796	82303.9   	69.304570	2096.9    	69.304570	2096.9    	
138.714350	29.9046   	1.125191	1.57428e+06	1.125191	82582.3   	69.394511	2123.27   	69.394511	2123.27   	
138.894200	29.8341   	1.126585	1.56719e+06	1.126585	82863.1   	69.484452	2150.09   	69.484452	2150.09   	
139.074050	29.7641   	1.127980	1.56015e+06	1.127980	83146     	69.574393	2177.39   	69.574393	2177.39   	
139.253900	29.6947   	1.129374	1.55315e+06	1.129374	83431.2   	69.664334	2205.16   	69.664334	2205.16   	
139.433750	29.6257   	1.130769	1.5462e+06	1.130769	83718.7   	69.754275	2233.43   	69.754275	2233.43   	
139.613600	29.5572   	1.132163	1.5393e+06	1.132163	84008.5   	69.844216	2262.2    	69.844216	2262.2    	
139.793450	29.4892   	1.133558	1.53245e+06	1.133558	84300.7   	69.934157	2291.48   	69.934157	2291.48   	
139.973300	29.4217   	1.134952	1.52563e+06	1.134952	84595.3   	70.024098	2321.29   	70.024098	2321.29   	
140.153150	29.3546   	1.136347	1.51887e+06	1.136347	84892.2   	70.114039	2351.64   	70.114039	2351.64   	
140.333000	29.2881   	1.137742	1.51215e+06	1.137742	85191.7   	70.203980	2382.53   	70.203980	2382.53   	
140.512850	29.222    	1.139136	1.50548e+06	1.139136	85493.5   	70.293921	2413.98   	70.293921	2413.98   	
140.692700	29.1564   	1.140531	1.49885e+06	1.140531	85797.9   	70.383862	2446.01   	70.383862	2446.01   	
140.872550	29.0913   	1.141925	1.49227e+06	1.141925	86104.9   	70.473803	2478.63   	70.473803	2478.63   	
141.052400	29.0266   	1.143320	1.48573e+06	1.143320	86414.4   	70.563744	2511.85   	70.563744	2511.85   	
141.232250	28.9624   	1.144714	1.47924e+06	1.144714	86726.4   	70.653685	2545.68   	70.653685	2545.68   	
141.412100	28.8986   	1.146109	1.47279e+06	1.146109	87041.2   	70.743626	2580.14   	70.743626	2580.14   	
141.591950	28.8354   	1.147503	1.46638e+06	1.147503	87358.5   	70.833567	2615.25   	70.833567	2615.25   	
141.771800	28.7725   	1.148898	1.46002e+06	1.148898	87678.6   	70.923508	2651.01   	70.923508	2651.01   	
141.951650	28.7102   	1.150292	1.4537e+06	1.150292	88001.4   	71.013449	2687.45   	71.013449	2687.45   	
142.131500	28.6482   	1.151687	1.44742e+06	1.151687	88327     	71.103390	2724.59   	71.103390	2724.59   	
142.311350	28.5868   	1.153081	1.44119e+06	1.153081	88655.4   	71.193331	2762.43   	71.193331	2762.43   	
142.491200	28.5257   	1.154476	1.435e+06 	1.154476	88986.6   	71.283272	2800.99   	71.283272	2800.99   	
142.671050	28.4651   	1.155871	1.42885e+06	1.155871	89320.7   	71.373213	2840.3    	71.373213	2840.3    	
142.850900	28.405    	1.157265	1.42274e+06	1.157265	89657.7   	71.463154	2880.36   	71.463154	2880.36   	
143.030750	28.3453   	1.158660	1.41667e+06	1.158660	89997.6   	71.553095	2921.21   	71.553095	2921.21   	
143.210600	28.286    	1.160054	1.41065e+06	1.160054	90340.6   	71.643036	2962.85   	71.643036	2962.85   	
143.390450	28.2272   	1.161449	1.40466e+06	1.161449	90686.5   	71.732977	3005.32   	71.732977	3005.32   	
143.570300	28.1688   	1.162843	1.39872e+06	1.162843	91035.6   	71.822918	3048.62   	71.822918	3048.62   	
143.750150	28.1108   	1.164238	1.39282e+06	1.164238	91387.7   	71.912859	3092.77   	71.912859	3092.77   	
143.930000	28.0532   	1.165632	1.38696e+06	1.165632	91743.1   	72.002800	3137.81   	72.002800	3137.81   	
144.109850	27.9961   	1.167027	1.38114e+06	1.167027	92101.5   	72.092741	3183.75   	72.092741	3183.75   	
144.289700	27.9394   	1.168421	1.37536e+06	1.168421	92463.3   	72.182682	3230.62   	72.182682	3230.62   	
144.469550	27.8831   	1.169816	1.36961e+06	1.169816	92828.3   	72.272623	3278.44   	72.272623	3278.44   	
144.649400	27.8272   	1.171210	1.36391e+06	1.171210	93196.7   	72.362564	3327.22   	72.362564	3327.22   	
144.829250	27.7718   	1.172605	1.35825e+06	1.172605	93568.3   	72.452505	3377.01   	72.452505	3377.01   	
145.009100	27.7167   	1.174000	1.35263e+06	1.174000	93943.5   	72.542446	3427.82   	72.542446	3427.82   	
145.188950	27.6621   	1.175394	1.34704e+06	1.175394	94322     	72.632387	3479.68   	72.632387	3479.68   	
145.368800	27.6078   	1.176789	1.3415e+06	1.176789	94704.2   	72.722328	3532.62   	72.722328	3532.62   	
145.548650	27.554    	1.178183	1.33599e+06	1.178183	95089.8   	72.812269	3586.66   	72.812269	3586.66   	
145.728500	27.5006   	1.179578	1.33052e+06	1.179578	95479.2   	72.902210	3641.84   	72.902210	3641.84   	
145.908350	27.4475   	1.180972	1.32509e+06	1.180972	95872.1   	72.992151	3698.18   	72.992151	3698.18   	
146.088200	27.3949   	1.182367	1.3197e+06	1.182367	96268.9   	73.082092	3755.72   	73.082092	3755.72   	
146.268050	27.3427   	1.183761	1.31435e+06	1.183761	96669.2   	73.172033	3814.49   	73.172033	3814.49   	
146.447900	27.2908   	1.185156	1.30903e+06	1.185156	97073.6   	73.261974	3874.52   	73.261974	3874.52   	
146.627750	27.2394   	1.186550	1.30375e+06	1.186550	97481.7   	73.351915	3935.85   	73.351915	3935.85   	
146.807600	27.1883   	1.187945	1.29851e+06	1.187945	97893.8   	73.441856	3998.5    	73.441856	3998.5    	
146.987450	27.1376   	1.189340	1.29331e+06	1.189340	98309.9   	73.531797	4062.53   	73.531797	4062.53   	
147.167300	27.0873   	1.190734	1.28814e+06	1.190734	98730.1   	73.621738	4127.95   	73.621738	4127.95   	
147.347150	27.0374   	1.192129	1.28301e+06	1.192129	99154.4   	73.711679	4194.83   	73.711679	4194.83   	
147.527000	26.9879   	1.193523	1.27791e+06	1.193523	99582.8   	73.801620	4263.18   	73.801620	4263.18   	
147.706850	26.9387   	1.194918	1.27285e+06	1.194918	100015    	73.891561	4333.06   	73.891561	4333.06   	
147.886700	26.89     	1.196312	1.26783e+06	1.196312	100452    	73.981502	4404.51   	73.981502	4404.51   	
148.066550	26.8416   	1.197707	1.26285e+06	1.197707	100894    	74.071443	4477.58   	74.071443	4477.58   	
148.246400	26.7935   	1.199101	1.2579e+06	1.199101	101339    	74.161384	4552.3    	74.161384	4552.3    	
148.426250	26.7459   	1.200496	1.25298e+06	1.200496	101790    	74.251325	4628.72   	74.251325	4628.72   	
148.606100	26.6986   	1.201890	1.2481e+06	1.201890	102245    	74.341266	4706.91   	74.341266	4706.91   	
148.785950	26.6517   	1.203285	1.24326e+06	1.203285	102704    	74.431207	4786.9    	74.431207	4786.9    	
148.965800	26.6051   	1.204679	1.23845e+06	1.204679	103168    	74.521148	4868.74   	74.521148	4868.74   	
149.145650	26.5589   	1.206074	1.23368e+06	1.206074	103637    	74.611089	4952.51   	74.611089	4952.51   	
149.325500	26.5131   	1.207469	1.22894e+06	1.207469	104111    	74.701030	5038.24   	74.701030	5038.24   	
149.505350	26.4676   	1.208863	1.22424e+06	1.208863	104590    	74.790971	5126      	74.790971	5126      	
149.685200	26.4225   	1.210258	1.21957e+06	1.210258	105074    	74.880912	5215.85   	74.880912	5215.85   	
149.865050	26.3777   	1.211652	1.21494e+06	1.211652	105563    	74.970853	5307.85   	74.970853	5307.85   	
150.044900	26.3333   	1.213047	1.21034e+06	1.213047	106057    	75.060794	5402.06   	75.060794	5402.06   	
150.224750	26.2893   	1.214441	1.20578e+06	1.214441	106556    	75.150735	5498.57   	75.150735	5498.57   	
150.404600	26.2456   	1.215836	1.20125e+06	1.215836	107061    	75.240676	5597.42   	75.240676	5597.42   	
150.584450	26.2022   	1.217230	1.19675e+06	1.217230	107571    	75.330617	5698.7    	75.330617	5698.7    	
150.764300	26.1592   	1.218625	1.19229e+06	1.218625	108086    	75.420558	5802.48   	75.420558	5802.48   	
150.944150	26.1166   	1.220019	1.18786e+06	1.220019	108608    	75.510499	5908.85   	75.510499	5908.85   	
151.124000	26.0742   	1.221414	1.18347e+06	1.221414	109135    	75.600440	6017.87   	75.600440	6017.87   	
151.303850	26.0323   	1.222808	1.17911e+06	1.222808	109667    	75.690381	6129.64   	75.690381	6129.64   	
151.483700	25.9906   	1.224203	1.17478e+06	1.224203	110206    	75.780322	6244.23   	75.780322	6244.23   	
151.663550	25.9493   	1.225598	1.17049e+06	1.225598	110751    	75.870263	6361.75   	75.870263	6361.75   	
151.843400	25.9084   	1.226992	1.16623e+06	1.226992	111301    	75.960204	6482.29   	75.960204	6482.29   	
152.023250	25.8678   	1.228387	1.16201e+06	1.228387	111858    	76.050145	6605.94   	76.050145	6605.94   	
152.203100	25.8275   	1.229781	1.15782e+06	1.229781	112422    	76.140086	6732.8    	76.140086	6732.8    	
152.382950	25.7875   	1.231176	1.15366e+06	1.231176	112991    	76.230027	6862.99   	76.230027	6862.99   	
152.562800	25.7479   	1.232570	1.14953e+06	1.232570	113568    	76.319968	6996.6    	76.319968	6996.6    	
152.742650	25.7086   	1.233965	1.14544e+06	1.233965	114151    	76.409909	7133.76   	76.409909	7133.76   	
152.922500	25.6696   	1.235359	1.14138e+06	1.235359	114740    	76.499850	7274.59   	76.499850	7274.58   	
153.102350	25.631    	1.236754	1.13736e+06	1.236754	115337    	76.589791	7419.19   	76.589791	7419.19   	
153.282200	25.5927   	1.238148	1.13336e+06	1.238148	115940    	76.679732	7567.72   	76.679732	7567.71   	
153.462050	25.5547   	1.239543	1.1294e+06	1.239543	116551    	76.769673	7720.29   	76.769673	7720.29   	
153.641900	25.517    	1.240938	1.12548e+06	1.240938	117169    	76.859614	7877.05   	76.859614	7877.05   	
153.821750	25.4797   	1.242332	1.12158e+06	1.242332	117795    	76.949555	8038.14   	76.949555	8038.14   	
154.001600	25.4426   	1.243727	1.11772e+06	1.243727	118427    	77.039496	8203.71   	77.039496	8203.71   	
154.181450	25.4059   	1.245121	1.11389e+06	1.245121	119068    	77.129437	8373.93   	77.129437	8373.93   	
154.361300	25.3695   	1.246516	1.1101e+06	1.246516	119717    	77.219378	8548.95   	77.219378	8548.95   	
154.541150	25.3334   	1.247910	1.10633e+06	1.247910	120373    	77.309319	8728.95   	77.309319	8728.95   	
154.721000	25.2977   	1.249305	1.1026e+06	1.249305	121038    	77.399260	8914.1    	77.399260	8914.1    	
154.900850	25.2622   	1.250699	1.09891e+06	1.250699	121710    	77.489201	9104.6    	77.489201	9104.6    	
155.080700	25.227    	1.252094	1.09524e+06	1.252094	122392    	77.579142	9300.63   	77.579142	9300.63   	
155.260550	25.1922   	1.253488	1.09161e+06	1.253488	123081    	77.669083	9502.4    	77.669083	9502.4    	
155.440400	25.1577   	1.254883	1.08801e+06	1.254883	123780    	77.759024	9710.12   	77.759024	9710.12   	
155.620250	25.1235   	1.256277	1.08444e+06	1.256277	124488    	77.848965	9924.01   	77.848965	9924.01   	
155.800100	25.0895   	1.257672	1.08091e+06	1.257672	125204    	77.938906	10144.3   	77.938906	10144.3   	
155.979950	25.0559   	1.259067	1.07741e+06	1.259067	125930    	78.028847	10371.3   	78.028847	10371.3   	
156.159800	25.0226   	1.260461	1.07394e+06	1.260461	126666    	78.118788	10605.1   	78.118788	10605.1   	
156.339650	24.9896   	1.261856	1.0705e+06	1.261856	127411    	78.208729	10846.1   	78.208729	10846.1   	
156.519500	24.9569   	1.263250	1.0671e+06	1.263250	128166    	78.298670	11094.6   	78.298670	11094.6   	
156.699350	24.9245   	1.264645	1.06373e+06	1.264645	128931    	78.388611	11350.7   	78.388611	11350.7   	
156.879200	24.8924   	1.266039	1.0604e+06	1.266039	129706    	78.478552	11615     	78.478552	11615     	
157.059050	24.8605   	1.267434	1.05709e+06	1.267434	130492    	78.568493	11887.5   	78.568493	11887.5   	
157.238900	24.829    	1.268828	1.05382e+06	1.268828	131288    	78.658434	12168.8   	78.658434	12168.8   	
157.418750	24.7978   	1.270223	1.05058e+06	1.270223	132096    	78.748375	12459.1   	78.748375	12459.1   	
157.598600	24.7669   	1.271617	1.04738e+06	1.271617	132914    	78.838316	12758.8   	78.838316	12758.8   	
157.778450	24.7362   	1.273012	1.04421e+06	1.273012	133744    	78.928257	13068.2   	78.928257	13068.2   	
157.958300	24.7059   	1.274406	1.04107e+06	1.274406	134586    	79.018198	13387.9   	79.018198	13387.9   	
158.138150	24.6758   	1.275801	1.03797e+06	1.275801	135440    	79.108139	13718.2   	79.108139	13718.2   	
158.318000	24.646    	1.277196	1.0349e+06	1.277196	136305    	79.198080	14059.5   	79.198080	14059.5   	
158.497850	24.6165   	1.278590	1.03187e+06	1.278590	137184    	79.288021	14412.4   	79.288021	14412.4   	
158.677700	24.5873   	1.279985	1.02887e+06	1.279985	138075    	79.377962	14777.3   	79.377962	14777.3   	
158.857550	24.5584   	1.281379	1.0259e+06	1.281379	138978    	79.467903	15154.7   	79.467903	15154.7   	
159.037400	24.5298   	1.282774	1.02296e+06	1.282774	139896    	79.557844	15545.2   	79.557844	15545.2   	
159.217250	24.5014   	1.284168	1.02007e+06	1.284168	140827    	79.647785	15949.3   	79.647785	15949.3   	
159.397100	24.4734   	1.285563	1.0172e+06	1.285563	141771    	79.737726	16367.7   	79.737726	16367.7   	
159.576950	24.4456   	1.286957	1.01437e+06	1.286957	142730    	79.827667	16801     	79.827667	16801     	
159.756800	24.4181   	1.288352	1.01158e+06	1.288352	143704    	79.917608	17249.9   	79.917608	17249.9   	
159.936650	24.3909   	1.289746	1.00882e+06	1.289746	144692    	80.007549	17715     	80.007549	17715     	
160.116500	24.3639   	1.291141	1.0061e+06	1.291141	145696    	80.097490	18197.1   	80.097490	18197.1   	
160.296350	24.3372   	1.292536	1.00341e+06	1.292536	146715    	80.187431	18697.1   	80.187431	18697.1   	
160.476200	24.3108   	1.293930	1.00076e+06	1.293930	147751    	80.277372	19215.6   	80.277372	19215.6   	
160.656050	24.2847   	1.295325	998141    	1.295325	148803    	80.367313	19753.6   	80.367313	19753.6   	
160.835900	24.2589   	1.296719	995562    	1.296719	149871    	80.457254	20312.1   	80.457254	20312.1   	
161.015750	24.2333   	1.298114	993021    	1.298114	150957    	80.547195	20892     	80.547195	20892     	
161.195600	24.208    	1.299508	990516    	1.299508	152061    	80.637136	21494.3   	80.637136	21494.3   	
161.375450	24.183    	1.300903	988047    	1.300903	153183    	80.727077	22120.2   	80.727077	22120.2   	
161.555300	24.1582   	1.302297	985618    	1.302297	154323    	80.817018	22770.8   	80.817018	22770.8   	
